target_id	length	eff_length	est_counts	tpm
Sobic.001G131001.1	1901	1713.28	16	1.23864
Sobic.001G131100.1	2641	2453.28	183	9.89364
Sobic.001G131200.1	1270	1082.28	20	2.451
Sobic.001G131300.4	3765	3577.28	2	0.0741531
Sobic.001G131400.3	1783	1595.28	583	48.4713
Sobic.001G131500.1	895	707.507	33	6.18635
Sobic.001G131600.1	684	496.675	216	57.6811
Sobic.001G131700.1	1758	1570.28	92	7.77076
Sobic.001G131800.1	1870	1682.28	376	29.6444
Sobic.001G131900.1	2447	2259.28	14	0.821884
Sobic.001G132000.1	1475	1287.28	161.224	16.6115
Sobic.001G132100.1	1212	1024.28	318.468	41.2383
Sobic.001G132200.1	4866	4678.28	89	2.52322
Sobic.001G132300.2	5020	4832.28	551.263	15.1307
Sobic.001G132400.1	3838	3650.28	1324.74	48.1344
Sobic.001G132500.1	1096	908.275	0	0
Sobic.001G132600.1	3957	3769.28	717	25.2297
Sobic.001G132800.1	2826	2638.28	22	1.106
Sobic.001G132900.1	1846	1658.28	272	21.7552
Sobic.001G133000.1	1389	1201.28	612	67.571
Sobic.001G133100.3	1498	1310.28	2	0.20245
Sobic.001G133200.2	1064	876.275	0	0
Sobic.001G133300.1	1517	1329.28	0	0
Sobic.001G133350.1	1048	860.275	0	0
Sobic.001G133466.2	2822	2634.28	0	0
Sobic.001G133532.1	769	581.571	0	0
Sobic.001G133600.3	1038	850.275	0	0
Sobic.001G133800.1	621	433.675	0	0
Sobic.001G133900.1	2936	2748.28	170	8.20427
Sobic.001G134000.1	577	389.717	1	0.340331
Sobic.001G134100.2	2604	2416.28	1303	71.5236
Sobic.001G134150.1	1525	1337.28	2.01019	0.199373
Sobic.001G134175.1	423	236.113	2	1.12347
Sobic.001G134200.1	1070	882.275	909.99	136.799
Sobic.001G134300.1	6227	6039.28	286	6.28106
Sobic.001G134400.1	772	584.571	2564	581.744
Sobic.001G134500.1	1430	1242.28	433	46.2297
Sobic.001G134600.1	4122	3934.28	32	1.07879
Sobic.001G134700.1	1200	1012.28	404	52.9339
Sobic.001G134800.1	1261	1073.28	456	56.3514
Sobic.001G134900.1	2712	2524.28	10	0.52543
Sobic.001G135000.2	1172	984.275	0	0
Sobic.001G135100.1	1886	1698.28	515	40.2208
Sobic.001G135200.1	743	555.571	1	0.238733
Sobic.001G135300.3	1836	1648.28	119	9.57566
Sobic.001G135400.1	1337	1149.28	714	82.3997
Sobic.001G135500.1	4129	3941.28	168	5.65359
Sobic.001G135600.1	1723	1535.28	0	0
Sobic.001G135800.1	852	664.507	0	0
Sobic.001G135900.1	1377	1189.28	0	0
Sobic.001G136000.5	4121	3933.28	0	0
Sobic.001G136150.2	3694	3506.28	0	0
Sobic.001G136300.1	2730	2542.28	1242	64.7963
Sobic.001G136400.1	1525	1337.28	19	1.88445
Sobic.001G136500.1	1869	1681.28	397	31.3187
Sobic.001G136600.1	3538	3350.28	311	12.3121
Sobic.001G136800.1	1763	1575.28	758	63.8211
Sobic.001G136900.1	904	716.507	351	64.9737
Sobic.001G137000.1	8322	8134.28	867	14.1368
Sobic.001G137050.1	753	565.571	0	0
Sobic.001G137100.2	2912	2724.28	519	25.2678
Sobic.001G137200.1	1277	1089.28	0	0
Sobic.001G137300.1	2056	1868.28	115	8.1641
Sobic.001G137400.2	2041	1853.28	0	0
Sobic.001G137500.1	1758	1570.28	0	0
Sobic.001G137600.1	1910	1722.28	0	0
Sobic.001G137800.3	1900	1712.28	1	0.0774601
Sobic.001G137900.1	1626	1438.28	0	0
Sobic.001G138000.1	3452	3264.28	80	3.25053
Sobic.001G138100.1	1081	893.275	2	0.296959
Sobic.001G138200.1	1350	1162.28	4	0.45646
Sobic.001G138300.1	1703	1515.28	205.841	18.0173
Sobic.001G138400.1	3055	2867.28	220	10.1766
Sobic.001G138500.1	1046	858.275	0	0
Sobic.001G138600.1	758	570.571	37	8.60089
Sobic.001G138700.1	958	770.355	1	0.172171
Sobic.001G138800.1	1149	961.275	33	4.55321
Sobic.001G138900.2	1966	1778.28	44	3.28175
Sobic.001G139001.2	147	5.76542	194	4462.95
Sobic.001G139100.1	684	496.675	5	1.33521
Sobic.001G139200.2	467	279.937	0	0
Sobic.001G139300.1	1684	1496.28	0	0
Sobic.001G139500.1	878	690.507	0	0
Sobic.001G139600.1	964	776.355	0	0
Sobic.001G139700.2	952	764.432	10	1.73505
Sobic.001G139750.1	1054	866.275	19	2.90904
Sobic.001G139800.1	2968	2780.28	41	1.9559
Sobic.001G139851.1	1155	967.275	2.0057	0.275022
Sobic.001G139900.2	2042	1854.28	108	7.72504
Sobic.001G140000.2	3093	2905.28	28	1.27827
Sobic.001G140200.1	1506	1318.28	4.00026	0.40247
Sobic.001G140300.1	2639	2451.28	0	0
Sobic.001G140400.1	615	427.675	0	0
Sobic.001G140600.2	5011	4823.28	0	0
Sobic.001G140700.1	2225	2037.28	20	1.30206
Sobic.001G140800.1	1747	1559.28	0	0
Sobic.001G140900.4	3301	3113.28	47.8968	2.04052
Sobic.001G140950.1	1937	1749.28	0	0
Sobic.001G141000.1	120	27.7174	0	0
Sobic.001G141100.1	1500	1312.28	16	1.61714
Sobic.001G141200.4	1359	1171.28	47	5.32219
Sobic.001G141300.1	920	732.507	3510	635.545
Sobic.001G141333.1	1903	1715.28	0	0
Sobic.001G141400.3	2066	1878.28	93	6.56712
Sobic.001G141600.1	2764	2576.28	268	13.7973
Sobic.001G141700.1	1227	1039.28	31	3.95624
Sobic.001G141800.1	3363	3175.28	340.171	14.2091
Sobic.001G141866.1	2389	2201.28	8	0.482022
Sobic.001G141932.1	1827	1639.28	4	0.323638
Sobic.001G142000.1	1598	1410.28	59	5.54881
Sobic.001G142100.1	1747	1559.28	412.506	35.088
Sobic.001G142150.1	2495	2307.28	59.2915	3.40835
Sobic.001G142200.1	2142	1954.28	2	0.135736
Sobic.001G142300.3	270	89.7522	72	106.399
Sobic.001G142400.1	3536	3348.28	10	0.396123
Sobic.001G142501.1	1353	1165.28	3	0.341463
Sobic.001G142600.1	1828	1640.28	0	0
Sobic.001G142800.2	1941	1753.28	3597	272.108
Sobic.001G142900.1	1632	1444.28	1	0.0918336
Sobic.001G143000.1	3346	3158.28	1065	44.7251
Sobic.001G143100.2	831	643.507	5	1.03055
Sobic.001G143200.2	1463	1275.28	2174	226.103
Sobic.001G143300.1	1211	1023.28	798	103.434
Sobic.001G143400.1	2233	2045.28	0	0
Sobic.001G143500.1	2176	1988.28	590	39.3574
Sobic.001G143600.1	4912	4724.28	329	9.2366
Sobic.001G143700.1	1507	1319.28	0	0
Sobic.001G143800.2	1317	1129.28	0	0
Sobic.001G143900.4	1292	1104.28	118	14.1728
Sobic.001G144002.1	1290	1102.28	3	0.36098
Sobic.001G144100.1	671	483.675	2	0.548439
Sobic.001G144150.1	420	233.136	0	0
Sobic.001G144200.2	3303	3115.28	91	3.87433
Sobic.001G144300.1	914	726.507	4	0.73025
Sobic.001G144400.2	940	752.507	24	4.23011
Sobic.001G144600.1	1793	1605.28	95	7.8492
Sobic.001G144700.1	937	749.507	2	0.35392
Sobic.001G144800.1	987	799.275	0	0
Sobic.001G144900.1	2136	1948.28	0	0
Sobic.001G145000.1	2829	2641.28	300	15.0646
Sobic.001G145100.1	1234	1046.28	0	0
Sobic.001G145200.2	2686	2498.28	10	0.530898
Sobic.001G145300.1	426	239.113	0	0
Sobic.001G145350.1	890	702.507	0	0
Sobic.001G145400.1	2553	2365.28	548	30.7291
Sobic.001G145500.1	1149	961.275	255	35.1839
Sobic.001G145550.1	318	133.478	1	0.993666
Sobic.001G145600.1	964	776.355	76	12.9839
Sobic.001G145700.1	1235	1047.28	10959	1387.91
Sobic.001G145900.1	3013	2825.28	157	7.37039
Sobic.001G146000.1	1881	1693.28	77	6.03135
Sobic.001G146100.1	1332	1144.28	292	33.8457
Sobic.001G146200.1	1350	1162.28	105	11.9821
Sobic.001G146302.1	1657	1469.28	0	0
Sobic.001G146400.1	877	689.507	61	11.7339
Sobic.001G146450.1	1285	1097.28	1	0.120875
Sobic.001G146500.1	828	640.507	151	31.2683
Sobic.001G146600.1	1076	888.275	0	0
Sobic.001G146700.1	666	478.675	1	0.277084
Sobic.001G146800.2	3097	2909.28	599	27.3082
Sobic.001G146900.1	1612	1424.28	23	2.14183
Sobic.001G147000.1	1168	980.275	1	0.135302
Sobic.001G147100.1	1125	937.275	638	90.2828
Sobic.001G147200.1	3037	2849.28	539	25.0903
Sobic.001G147300.1	1018	830.275	732	116.934
Sobic.001G147400.1	759	571.571	71	16.4755
Sobic.001G147500.1	1933	1745.28	0	0
Sobic.001G147650.2	2758	2570.28	2	0.103205
Sobic.001G147725.1	936	748.507	0	0
Sobic.001G147800.1	813	625.571	25	5.30048
Sobic.001G147900.1	2100	1912.28	0	0
Sobic.001G148000.2	774	586.571	12	2.71339
Sobic.001G148101.2	1121	933.275	155	22.0279
Sobic.001G148200.1	1416	1228.28	565	61.0104
Sobic.001G148300.1	2428	2240.28	111	6.57163
Sobic.001G148400.1	3417	3229.28	14	0.575009
Sobic.001G148500.1	965	777.355	214	36.5129
Sobic.001G148600.1	1269	1081.28	1	0.122663
Sobic.001G148700.1	707	519.624	479	122.264
Sobic.001G148800.1	3145	2957.28	29.0008	1.30068
Sobic.001G148900.4	3685	3497.28	6384	242.111
Sobic.001G149000.2	4523	4335.28	227	6.94481
Sobic.001G149100.1	3554	3366.28	11	0.433406
Sobic.001G149300.1	1028	840.275	0	0
Sobic.001G149400.1	2100	1912.28	0	0
Sobic.001G149500.1	834	646.507	8438	1731.08
Sobic.001G149600.3	996	808.275	38	6.23556
Sobic.001G149700.1	1753	1565.28	417	35.3343
Sobic.001G149800.1	1758	1570.28	2	0.16893
Sobic.001G150033.1	963	775.355	84	14.3691
Sobic.001G150066.1	1047	859.275	0	0
Sobic.001G150200.1	3307	3119.28	609	25.8949
Sobic.001G150300.1	1672	1484.28	0	0
Sobic.001G150600.1	1503	1315.28	148	14.9244
Sobic.001G150650.2	1289	1101.28	179	21.558
Sobic.001G150700.1	732	544.571	0	0
Sobic.001G150800.1	2446	2258.28	95	5.57954
Sobic.001G151000.1	2745	2557.28	60	3.1119
Sobic.001G151100.3	3778	3590.28	588	21.7221
Sobic.001G151200.1	3663	3475.28	0	0
Sobic.001G151300.2	3500	3312.28	12	0.480514
Sobic.001G151400.1	2926	2738.28	1463	70.8629
Sobic.001G151500.1	2084	1896.28	54	3.77697
Sobic.001G151600.1	2183	1995.28	320	21.2715
Sobic.001G151700.1	1193	1005.28	375	49.4763
Sobic.001G151800.3	3765	3577.28	174	6.45132
Sobic.001G151900.2	2290	2102.28	60	3.78541
Sobic.001G152000.1	3869	3681.28	123	4.43158
Sobic.001G152100.1	3383	3195.28	154	6.3924
Sobic.001G152200.1	2265	2077.28	0	0
Sobic.001G152240.1	282	100.299	0	0
Sobic.001G152320.1	1011	823.275	107	17.2381
Sobic.001G152360.1	874	686.507	1	0.1932
Sobic.001G152400.2	2888	2700.28	0	0
Sobic.001G152500.2	2271	2083.28	0	0
Sobic.001G152600.1	1595	1407.28	0	0
Sobic.001G152700.1	1765	1577.28	2.0682	0.173915
Sobic.001G152800.1	1075	887.275	0	0
Sobic.001G152901.1	780	592.571	1	0.223826
Sobic.001G153100.1	2372	2184.28	0	0
Sobic.001G153200.1	3895	3707.28	3121.74	111.684
Sobic.001G153300.5	1819	1631.28	97.2645	7.90822
Sobic.001G153400.1	1744	1556.28	1088	92.7244
Sobic.001G153500.1	1494	1306.28	0	0
Sobic.001G153600.1	3154	2966.28	59	2.6381
Sobic.001G153700.1	760	572.571	0	0
Sobic.001G153800.1	1956	1768.28	0	0
Sobic.001G153900.1	818	630.571	0	0
Sobic.001G154000.1	529	341.755	0	0
Sobic.001G154100.1	1924	1736.28	9372	715.921
Sobic.001G154200.5	3118	2930.28	40	1.81052
Sobic.001G154300.7	4373	4185.28	97	3.07397
Sobic.001G154400.1	1464	1276.28	286	29.7217
Sobic.001G154500.1	1930	1742.28	285	21.696
Sobic.001G154600.2	1455	1267.28	24	2.51184
Sobic.001G154700.1	1496	1308.28	6	0.60828
Sobic.001G154800.1	892	704.507	1	0.188263
Sobic.001G154900.1	4199	4011.28	1032.02	34.1239
Sobic.001G155000.1	4338	4150.28	1265	40.4264
Sobic.001G155100.1	2601	2413.28	4	0.219839
Sobic.001G155200.1	1702	1514.28	23	2.01453
Sobic.001G155250.1	1215	1027.28	0	0
Sobic.001G155300.1	3122	2934.28	52	2.35047
Sobic.001G155400.1	2506	2318.28	342	19.5665
Sobic.001G155500.1	1663	1475.28	62	5.57404
Sobic.001G155600.3	1752	1564.28	2	0.169577
Sobic.001G155700.5	1813	1625.28	0	0
Sobic.001G155800.1	1790	1602.28	0	0
Sobic.001G155900.2	1295	1107.28	0	0
Sobic.001G156000.1	1279	1091.28	0	0
Sobic.001G156100.1	2145	1957.28	678	45.944
Sobic.001G156200.1	981	793.355	16	2.67488
Sobic.001G156300.2	1233	1045.28	729.729	92.5939
Sobic.001G156401.1	2128	1940.28	33.2706	2.2743
Sobic.001G156450.1	1422	1234.28	0	0
Sobic.001G156500.1	1816	1628.28	0	0
Sobic.001G156600.1	2383	2195.28	7	0.422922
Sobic.001G156800.2	3744	3556.28	9.12289	0.340243
Sobic.001G156850.1	393	206.444	0	0
Sobic.001G156900.3	4193	4005.28	356	11.7888
Sobic.001G157000.1	973	785.355	1	0.168883
Sobic.001G157100.1	4259	4071.28	100.524	3.27483
Sobic.001G157200.1	2331	2143.28	241	14.9139
Sobic.001G157300.1	2157	1969.28	54	3.63696
Sobic.001G157400.1	3196	3008.28	251	11.0664
Sobic.001G157450.1	788	600.571	0	0
Sobic.001G157500.1	948	760.432	94	16.3953
Sobic.001G157600.1	2300	2112.28	451	28.319
Sobic.001G157700.1	1880	1692.28	0	0
Sobic.001G157800.1	1916	1728.28	76	5.83246
Sobic.001G157900.1	3163	2975.28	4	0.178314
Sobic.001G158000.1	921	733.507	0	0
Sobic.001G158100.3	2080	1892.28	0	0
Sobic.001G158200.1	1811	1623.28	0	0
Sobic.001G158300.1	1094	906.275	3	0.439048
Sobic.001G158400.1	1696	1508.28	190	16.708
Sobic.001G158500.2	1577	1389.28	626	59.7637
Sobic.001G158600.3	1740	1552.28	0	0
Sobic.001G158700.1	1929	1741.28	2	0.15234
Sobic.001G158900.5	3273	3085.28	326	14.0144
Sobic.001G158966.1	306	122.278	1	1.08468
Sobic.001G159032.2	1756	1568.28	0	0
Sobic.001G159100.1	699	511.624	0	0
Sobic.001G159200.2	4405	4217.28	11	0.345949
Sobic.001G159300.1	1718	1530.28	208.569	18.0772
Sobic.001G159400.3	2511	2323.28	1894	108.126
Sobic.001G159500.1	2719	2531.28	10.0063	0.524305
Sobic.001G159600.1	2145	1957.28	2722	184.454
Sobic.001G159700.6	2012	1824.28	84	6.10717
Sobic.001G159800.1	5768	5580.28	40	0.950727
Sobic.001G159850.1	1120	932.275	0	0
Sobic.001G159900.1	3597	3409.28	5	0.194518
Sobic.001G160000.4	2820	2632.28	0	0
Sobic.001G160100.1	2052	1864.28	0	0
Sobic.001G160200.1	2120	1932.28	7	0.480486
Sobic.001G160300.1	1191	1003.28	1	0.1322
Sobic.001G160400.1	1481	1293.28	1.00007	0.102563
Sobic.001G160500.1	2423	2235.28	0	0
Sobic.001G160600.1	1341	1153.28	0	0
Sobic.001G160700.1	658	470.675	0	0
Sobic.001G160800.1	1472	1284.28	209	21.5844
Sobic.001G160900.1	1341	1153.28	0	0
Sobic.001G161000.1	843	655.507	3	0.607009
Sobic.001G161100.1	1847	1659.28	14	1.11908
Sobic.001G161200.1	1737	1549.28	201	17.2075
Sobic.001G161300.1	800	612.571	121	26.1987
Sobic.001G161400.1	1330	1142.28	107	12.4241
Sobic.001G161500.1	1145	957.275	0	0
Sobic.001G161601.1	1347	1159.28	0	0
Sobic.001G161700.1	3558	3370.28	990	38.9602
Sobic.001G161800.1	2545	2357.28	625	35.1659
Sobic.001G161900.1	2478	2290.28	116	6.71772
Sobic.001G162000.1	776	588.571	232	52.2806
Sobic.001G162100.2	2535	2347.28	500	28.2525
Sobic.001G162200.1	2365	2177.28	19	1.15742
Sobic.001G162233.1	996	808.275	0	0
Sobic.001G162283.1	909	721.507	0	0
Sobic.001G162300.4	2226	2038.28	244	15.8774
Sobic.001G162400.1	2038	1850.28	1	0.0716828
Sobic.001G162500.15	1883	1695.28	265	20.7328
Sobic.001G162700.1	1406	1218.28	7	0.762086
Sobic.001G162800.1	766	578.571	174	39.8882
Sobic.001G162900.1	1891	1703.28	2	0.155739
Sobic.001G163033.1	2644	2456.28	0	0
Sobic.001G163166.1	312	127.783	0	0
Sobic.001G163300.1	1983	1795.28	115	8.49607
Sobic.001G163400.1	3274	3086.28	691	29.6958
Sobic.001G163500.1	922	734.507	1	0.180574
Sobic.001G163600.1	2300	2112.28	62	3.89307
Sobic.001G163666.1	1213	1025.28	0	0
Sobic.001G163800.1	1470	1282.28	0	0
Sobic.001G163900.1	438	250.991	0	0
Sobic.001G164100.1	1813	1625.28	1	0.0816064
Sobic.001G164200.1	1878	1690.28	1	0.0784682
Sobic.001G164275.1	656	468.675	1	0.282996
Sobic.001G164350.1	736	548.571	249	60.203
Sobic.001G164500.1	1731	1543.28	1	0.0859425
Sobic.001G164700.1	1392	1204.28	61	6.71824
Sobic.001G164800.4	1571	1383.28	1	0.0958833
Sobic.001G164900.1	3136	2948.28	17	0.764773
Sobic.001G165000.1	1537	1349.28	4	0.393198
Sobic.001G165100.1	1249	1061.28	1	0.124975
Sobic.001G165200.1	1410	1222.28	0	0
Sobic.001G165301.1	1566	1378.28	0	0
Sobic.001G165401.1	1317	1129.28	0	0
Sobic.001G165450.1	1397	1209.28	1	0.10968
Sobic.001G165500.2	2127	1939.28	0	0
Sobic.001G165600.1	767	579.571	0	0
Sobic.001G165700.1	2533	2345.28	0	0
Sobic.001G165802.1	2239	2051.28	3	0.193976
Sobic.001G165902.1	2028	1840.28	0	0
Sobic.001G166000.4	1544	1356.28	0	0
Sobic.001G166100.9	4917	4729.28	13	0.364586
Sobic.001G166200.1	1492	1304.28	0	0
Sobic.001G166300.1	1377	1189.28	813.978	90.7782
Sobic.001G166401.1	1690	1502.28	5279.02	466.074
Sobic.001G166500.1	1263	1075.28	9	1.11013
Sobic.001G166600.1	4239	4051.28	882	28.8754
Sobic.001G166700.1	4277	4089.28	132.226	4.28868
Sobic.001G166800.1	2952	2764.28	2	0.0959622
Sobic.001G166900.3	3467	3279.28	0	0
Sobic.001G167000.2	4196	4008.28	5.2042	0.172206
Sobic.001G167100.2	3639	3451.28	280.796	10.791
Sobic.001G167200.5	2440	2252.28	126	7.41994
Sobic.001G167300.1	958	770.355	1	0.172171
Sobic.001G167500.1	1163	975.275	153	20.8073
Sobic.001G167600.1	2124	1936.28	10	0.68499
Sobic.001G167701.1	1911	1723.28	0	0
Sobic.001G167800.1	1584	1396.28	17.4593	1.65847
Sobic.001G167900.1	2624	2436.28	353.541	19.2471
Sobic.001G168000.1	2054	1866.28	170	12.0816
Sobic.001G168100.1	1951	1763.28	72	5.41581
Sobic.001G168250.3	3031	2843.28	159	7.41702
Sobic.001G168400.1	2217	2029.28	251	16.4053
Sobic.001G168500.1	1528	1340.28	29	2.86982
Sobic.001G168600.1	1691	1503.28	400	35.2917
Sobic.001G168700.2	1447	1259.28	0	0
Sobic.001G168800.4	4176	3988.28	341	11.3402
Sobic.001G168900.1	2089	1901.28	146	10.185
Sobic.001G169000.2	1161	973.275	2	0.27255
Sobic.001G169100.6	1885	1697.28	188	14.6912
Sobic.001G169200.1	2066	1878.28	354.79	25.0532
Sobic.001G169300.1	868	680.507	1.22691	0.239129
Sobic.001G169400.2	1945	1757.28	0	0
Sobic.001G169450.1	1993	1805.28	0	0
Sobic.001G169500.1	620	432.675	0	0
Sobic.001G169600.3	1500	1312.28	63	6.36747
Sobic.001G169700.1	1640	1452.28	82	7.48887
Sobic.001G169800.3	1750	1562.28	15	1.27346
Sobic.001G169900.1	2447	2259.28	3965	232.769
Sobic.001G170000.1	1641	1453.28	0	0
Sobic.001G170100.1	5590	5402.28	986	24.2076
Sobic.001G170302.1	294	111.221	0	0
Sobic.001G170500.1	2213	2025.28	3.00972	0.197103
Sobic.001G170600.1	1365	1177.28	0	0
Sobic.001G170700.2	3518	3330.28	58	2.30993
Sobic.001G170750.1	1157	969.275	0	0
Sobic.001G170800.1	3394	3206.28	3	0.1241
Sobic.001G170900.2	962	774.355	0	0
Sobic.001G171001.1	457	269.964	0	0
Sobic.001G171100.2	986	798.275	17	2.82454
Sobic.001G171200.3	1356	1168.28	5	0.567644
Sobic.001G171300.1	1648	1460.28	7	0.635791
Sobic.001G171401.1	1099	911.275	3	0.43664
Sobic.001G171500.2	3257	3069.28	153	6.61161
Sobic.001G171600.2	9280	9092.28	32.0594	0.467664
Sobic.001G171800.1	459	271.964	0	0
Sobic.001G171850.1	264	84.5184	23	36.0934
Sobic.001G171900.2	1982	1794.28	2488	183.913
Sobic.001G172000.1	710	522.624	573	145.417
Sobic.001G172050.2	4407	4219.28	0	0
Sobic.001G172200.2	1479	1291.28	66	6.77917
Sobic.001G172300.4	2286	2098.28	48	3.0341
Sobic.001G172350.1	1534	1346.28	0	0
Sobic.001G172400.1	2730	2542.28	9	0.469539
Sobic.001G172700.3	7405	7217.28	48.1262	0.884422
Sobic.001G172800.1	866	678.507	117	22.8709
Sobic.001G173000.1	2155	1967.28	0	0
Sobic.001G173100.1	2576	2388.28	0	0
Sobic.001G173251.1	719	531.624	0	0
Sobic.001G173300.1	1726	1538.28	3278	282.635
Sobic.001G173400.1	2326	2138.28	381.428	23.6592
Sobic.001G173500.1	1223	1035.28	246.572	31.5892
Sobic.001G173600.2	1457	1269.28	20	2.0899
Sobic.001G173700.1	1102	914.275	0	0
Sobic.001G173800.2	3397	3209.28	159	6.57115
Sobic.001G173900.1	2534	2346.28	1303	73.6575
Sobic.001G174000.1	330	144.931	1	0.915146
Sobic.001G174100.1	2694	2506.28	25	1.32301
Sobic.001G174150.1	1399	1211.28	1	0.109499
Sobic.001G174200.1	2564	2376.28	0	0
Sobic.001G174300.1	2634	2446.28	1	0.0542183
Sobic.001G174500.1	2239	2051.28	0	0
Sobic.001G174700.1	2945	2757.28	214	10.294
Sobic.001G174800.3	1830	1642.28	11	0.888379
Sobic.001G174900.1	4353	4165.28	1558	49.6107
Sobic.001G175000.1	3950	3762.28	10	0.352534
Sobic.001G175100.1	4640	4452.28	58	1.72782
Sobic.001G175200.1	759	571.571	0	0
Sobic.001G175300.1	885	697.507	908	172.659
Sobic.001G175500.1	2605	2417.28	275	15.0889
Sobic.001G175501.1	660	472.675	0	0
Sobic.001G175600.1	924	736.507	77	13.8664
Sobic.001G175700.1	822	634.571	980	204.832
Sobic.001G175800.1	916	728.507	596	108.508
Sobic.001G176000.1	2291	2103.28	23.5795	1.48693
Sobic.001G176200.1	2077	1889.28	100	7.02031
Sobic.001G176300.1	1721	1533.28	0	0
Sobic.001G176400.1	1716	1528.28	0	0
Sobic.001G176501.1	443	255.991	1.15892	0.600458
Sobic.001G176600.1	1733	1545.28	6	0.514988
Sobic.001G176700.1	2350	2162.28	414	25.3946
Sobic.001G176800.1	635	447.675	390	115.546
Sobic.001G176850.1	321	136.314	1	0.972993
Sobic.001G176900.1	3298	3110.28	38.025	1.62152
Sobic.001G177000.1	1430	1242.28	20084	2144.29
Sobic.001G177100.1	2294	2106.28	176	11.0828
Sobic.001G177200.1	2555	2367.28	5	0.280138
Sobic.001G177300.1	2395	2207.28	69	4.14614
Sobic.001G177400.1	3007	2819.28	1	0.047045
Sobic.001G177500.1	1935	1747.28	301	22.8484
Sobic.001G177600.3	1373	1185.28	0	0
Sobic.001G177700.1	2673	2485.28	0	0
Sobic.001G177800.1	1038	850.275	3003	468.433
Sobic.001G177900.2	3839	3651.28	27	0.980778
Sobic.001G178000.1	1425	1237.28	31	3.32313
Sobic.001G178100.1	1434	1246.28	659	70.1331
Sobic.001G178201.1	1228	1040.28	194	24.7346
Sobic.001G178300.1	2332	2144.28	316.041	19.5485
Sobic.001G178400.1	6399	6211.28	890.959	19.0252
Sobic.001G178500.1	950	762.432	163	28.3555
Sobic.001G178600.2	4830	4642.28	854	24.3994
Sobic.001G178700.1	4561	4373.28	86	2.60821
Sobic.001G179000.2	927	739.507	850	152.45
Sobic.001G179100.2	1283	1095.28	719	87.0677
Sobic.001G179200.3	2627	2439.28	449	24.4139
Sobic.001G179300.1	2057	1869.28	3	0.212863
Sobic.001G179400.1	1452	1264.28	0	0
Sobic.001G179500.1	1326	1138.28	0	0
Sobic.001G179560.1	387	200.505	0	0
Sobic.001G179680.1	822	634.571	4	0.836048
Sobic.001G179740.1	2554	2366.28	0	0
Sobic.001G179800.6	1561	1373.28	422	40.7574
Sobic.001G179900.1	3228	3040.28	1051	45.8502
Sobic.001G180000.2	5003	4815.28	183	5.04059
Sobic.001G180101.1	1909	1721.28	487	37.5258
Sobic.001G180200.2	1989	1801.28	5768	424.714
Sobic.001G180300.1	1522	1334.28	0	0
Sobic.001G180400.1	1237	1049.28	0	0
Sobic.001G180500.1	1137	949.275	0	0
Sobic.001G180600.1	1187	999.275	0	0
Sobic.001G180700.1	903	715.507	36	6.67329
Sobic.001G180800.2	1317	1129.28	3	0.352349
Sobic.001G180900.1	1469	1281.28	1170	121.114
Sobic.001G180975.1	483	295.851	4	1.79324
Sobic.001G181000.1	946	758.432	36	6.2956
Sobic.001G181100.1	3410	3222.28	539	22.1859
Sobic.001G181200.1	1323	1135.28	0	0
Sobic.001G181300.1	1401	1213.28	11	1.2025
Sobic.001G181500.3	630	442.675	2117	634.29
Sobic.001G181600.1	1793	1605.28	0	0
Sobic.001G181700.1	894	706.507	241	45.243
Sobic.001G181800.3	1071	883.275	0	0
Sobic.001G181900.1	1059	871.275	0	0
Sobic.001G182000.4	1639	1451.28	1	0.0913906
Sobic.001G182100.1	3488	3300.28	2	0.0803769
Sobic.001G182200.1	1204	1016.28	0	0
Sobic.001G182300.2	1645	1457.28	0	0
Sobic.001G182500.1	1489	1301.28	181	18.4485
Sobic.001G182600.1	1446	1258.28	141	14.8626
Sobic.001G182700.1	2331	2143.28	56	3.46546
Sobic.001G182800.1	4010	3822.28	285	9.8895
Sobic.001G182850.1	418	231.183	77	44.1761
Sobic.001G183000.2	1816	1628.28	339	27.6136
Sobic.001G183100.1	1760	1572.28	1	0.0843573
Sobic.001G183200.1	1741	1553.28	37	3.1594
Sobic.001G183300.1	1462	1274.28	0	0
Sobic.001G183401.1	378	191.621	149	103.132
Sobic.001G183500.1	348	162.327	0	0
Sobic.001G183600.1	2468	2280.28	89	5.17671
Sobic.001G183700.1	2975	2787.28	0	0
Sobic.001G183800.1	1422	1234.28	0	0
Sobic.001G184000.1	2901	2713.28	23	1.12431
Sobic.001G184100.1	2705	2517.28	21	1.10647
Sobic.001G184300.1	2840	2652.28	2871	143.571
Sobic.001G184400.1	1288	1100.28	0	0
Sobic.001G184500.1	432	245.04	0	0
Sobic.001G184650.1	330	144.931	0	0
Sobic.001G184800.1	796	608.571	0	0
Sobic.001G184900.1	676	488.675	17	4.61403
Sobic.001G184950.1	357	171.125	0	0
Sobic.001G185000.1	3917	3729.28	0	0
Sobic.001G185100.1	1235	1047.28	0	0
Sobic.001G185200.1	3027	2839.28	1.00253	0.0468318
Sobic.001G185300.1	1161	973.275	0	0
Sobic.001G185400.1	1987	1799.28	59	4.34916
Sobic.001G185450.1	1166	978.275	4	0.542313
Sobic.001G185500.1	2924	2736.28	4253	206.152
Sobic.001G185600.1	2905	2717.28	87	4.24656
Sobic.001G185800.1	2015	1827.28	241	17.493
Sobic.001G185900.2	1308	1120.28	0	0
